index,arch_str,accuracy_test,edgegpu_latency_ms,raspi4_latency_ms,edgetpu_latency_ms,pixel3_latency_ms,eyeriss_latency_ms,fpga_latency_ms
138,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,41.0222,6.288376,15.852659,1.077078,11.979600,2.266240,2.921600
139,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,37.0222,6.009798,6.705059,0.984162,5.786430,1.590400,1.436800
140,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,41.1889,5.610399,9.005490,0.909652,3.802380,1.283200,0.995200
141,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,38.3778,5.988321,3.618588,0.856404,1.831390,0.976000,0.780320
142,|none~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,42.2111,5.636463,6.650300,-1.000000,5.615140,1.283200,1.504000
143,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,39.0444,6.104789,5.789636,-1.000000,3.995890,1.590400,0.956320
144,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,29.5333,5.961881,10.412130,1.116420,6.007510,1.897600,1.369600
145,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,33.1333,5.870333,4.415111,0.907527,2.023070,1.283200,0.751520
146,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,27.4000,5.231156,5.551759,1.031434,4.168550,1.897600,0.927520
147,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,41.9333,6.968069,8.730455,1.186562,8.222120,1.959040,1.971200
148,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,40.6000,4.321446,4.638740,-1.000000,3.150530,0.914560,0.969600
149,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,36.0889,5.895991,2.924404,0.794423,1.422310,0.914560,0.649120
150,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,32.1778,5.081325,3.567058,0.887349,1.774570,1.283200,0.751520
151,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|skip_connect~2|,21.8667,4.906688,2.948145,0.874439,1.512720,1.221760,0.620320
152,|nor_conv_1x1~0|+|none~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,42.3333,4.235320,4.578570,0.676334,2.716850,0.914560,0.969600
153,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,44.8333,6.238356,7.405398,0.837245,4.924790,1.344640,1.596800
154,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,37.8000,6.823120,7.098956,1.108962,3.866790,1.713280,1.218720
155,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,31.4111,5.311828,6.801041,1.166497,3.768130,1.959040,1.058720
156,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,30.5667,5.282245,4.681494,1.082390,3.137050,1.528960,0.835200
157,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,9.3222,4.920325,3.587361,-1.000000,2.067910,1.897600,0.693920
158,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,41.1111,6.809788,7.392201,0.933790,5.093380,1.651840,1.529600
159,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|none~1|skip_connect~2|,33.4667,3.423753,3.868731,-1.000000,2.477690,0.853120,0.876800
160,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,26.7000,5.168433,6.982330,0.926154,3.195580,1.528960,0.835200
161,|avg_pool_3x3~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,36.5000,4.602146,3.844571,0.667627,2.913480,1.160320,0.809600
162,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,39.0556,6.722350,12.896197,1.272194,6.236490,2.020480,1.555200
163,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,24.7889,5.038357,3.703686,0.694921,1.286660,0.853120,0.517920
164,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,41.2111,7.208567,10.700828,1.201092,8.205540,1.959040,1.971200
165,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,41.7000,6.560397,8.676096,-1.000000,5.559150,1.283200,1.504000
166,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|none~2|,32.5556,2.771263,1.586093,0.396000,0.739007,0.545920,0.546720
167,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,33.8000,5.843730,2.927505,0.817213,1.554160,0.914560,0.649120
168,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,45.9000,6.996703,9.440048,0.927983,5.910520,1.344640,1.596800
169,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,30.5444,5.506845,6.871790,-1.000000,4.475090,1.959040,1.058720
170,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|none~2|,32.5889,1.764083,3.813908,-1.000000,1.496400,0.914560,0.649120
171,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,41.3444,6.584864,8.726132,1.132224,7.669630,1.959040,1.971200
172,|none~0|+|none~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,0.8333,0.744934,0.037551,-1.000000,0.024102,1.160320,0.489120
173,|nor_conv_1x1~0|+|none~0|none~1|+|none~0|nor_conv_1x1~1|none~2|,19.1444,3.069692,2.128022,0.416705,0.861742,0.545920,0.546720
174,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,41.0889,4.749918,5.639857,-1.000000,2.927750,1.221760,0.902400
175,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,29.1667,4.953671,7.734238,0.905363,4.601970,1.528960,1.344000
176,|none~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,31.3111,2.863050,2.194094,-1.000000,1.045910,0.853120,0.517920
177,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,30.5444,5.032253,3.546185,0.905048,1.675430,1.283200,0.751520
178,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,41.3333,7.564836,6.812331,0.967928,3.450540,1.344640,1.116320
179,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,38.1778,6.810613,8.938983,-1.000000,4.857020,1.590400,1.436800
180,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,43.9778,4.311552,5.909365,0.666607,4.374200,1.959040,1.971200
181,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,34.7333,5.290427,2.910301,0.617506,1.120250,0.607360,0.677920
182,|none~0|+|avg_pool_3x3~0|none~1|+|none~0|avg_pool_3x3~1|none~2|,0.8333,0.635118,0.025577,-1.000000,0.013957,1.160320,0.489120
183,|avg_pool_3x3~0|+|none~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,26.1444,5.192876,4.565304,0.912369,3.283870,1.528960,0.835200
184,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|none~1|nor_conv_3x3~2|,29.9667,5.115528,7.552036,-1.000000,5.165350,1.590400,1.436800
185,|nor_conv_1x1~0|+|none~0|none~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,34.2444,4.410362,8.340253,-1.000000,4.941520,1.221760,1.411200
186,|none~0|+|none~0|none~1|+|skip_connect~0|none~1|none~2|,27.8222,1.489792,1.235883,0.375262,0.505329,0.423040,0.284320
187,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|none~1|nor_conv_1x1~2|,34.0111,4.999290,2.856710,0.631595,1.492020,0.914560,0.649120
188,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,33.8556,4.736056,5.550927,0.857162,3.503070,1.221760,0.902400
189,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|skip_connect~2|,43.5444,5.872307,8.968014,0.854420,5.485470,1.528960,1.344000
190,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,35.4556,6.066651,7.089127,0.936264,4.008860,1.590400,0.956320
191,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,38.1000,5.604277,7.395624,1.302661,6.522680,2.266240,1.395200
192,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,39.0556,5.929112,6.349789,0.854984,5.436030,1.528960,1.344000
193,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|avg_pool_3x3~1|none~2|,21.3778,3.150401,3.720874,-1.000000,3.127850,1.221760,0.902400
194,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,39.8000,5.218596,3.875687,0.636734,3.047050,0.853120,0.876800
195,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,33.6333,4.108033,3.795877,-1.000000,3.174470,1.160320,0.809600
196,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|none~1|none~2|,28.4000,1.455460,1.480654,0.366925,0.503054,0.853120,0.876800
197,|nor_conv_1x1~0|+|none~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,37.7000,4.777894,5.218544,0.706973,3.234020,1.221760,0.902400
198,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,39.6000,6.837177,6.435365,1.142542,3.878050,1.651840,1.087520
199,|skip_connect~0|+|none~0|none~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,21.1111,2.878542,1.587973,0.575267,0.851717,0.791680,0.386720
200,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,26.7000,4.022551,2.943442,0.844929,1.458470,1.590400,0.722720
201,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|none~0|skip_connect~1|none~2|,28.4111,2.439022,1.581384,-1.000000,0.666487,0.484480,0.415520
202,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,41.3444,6.968055,11.302825,1.263337,6.855580,1.959040,1.971200
203,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,45.3444,6.351681,8.617524,0.938831,6.626440,1.651840,2.038400
204,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,41.1111,5.244246,5.982588,0.750964,4.428850,1.221760,1.411200
205,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,39.9556,5.332375,3.860224,0.639289,2.532240,0.853120,0.876800
206,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|skip_connect~1|none~2|,39.7111,3.412080,3.177685,0.518302,2.273700,0.791680,0.784000
207,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,38.8333,5.863194,11.851467,1.166293,5.651990,1.959040,1.462400
208,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,21.0333,5.071168,2.948221,0.931789,1.697940,1.221760,0.620320
209,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,38.1889,5.604095,6.791839,0.830584,3.744780,1.283200,0.995200
210,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|none~2|,16.0444,1.765985,1.554689,0.496847,0.974079,1.160320,0.809600
211,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,41.8444,6.625919,11.684684,1.106608,6.096070,1.651840,1.529600
212,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,44.7778,4.505982,6.110047,0.717460,5.266340,1.959040,1.971200
213,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,38.1222,4.766774,5.078166,-1.000000,3.428850,1.221760,0.902400
214,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,42.9444,5.560088,7.464395,0.831729,5.348520,1.221760,1.411200
215,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|none~2|,15.7556,1.815691,1.563528,0.515783,0.973582,1.897600,0.693920
216,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|none~1|avg_pool_3x3~2|,19.7111,4.071555,2.837345,-1.000000,1.702800,1.221760,0.620320
217,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,37.4111,5.418401,6.809903,1.014875,5.966960,1.897600,1.369600
218,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,38.2333,4.674983,7.180006,-1.000000,3.418950,1.221760,0.902400
219,|none~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,42.5000,3.372345,3.768475,0.556274,2.766390,0.853120,0.876800
220,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,32.0111,6.276608,9.141675,1.121152,5.258390,1.897600,1.369600
221,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,36.7889,5.154581,4.553395,-1.000000,3.100640,1.528960,0.835200
222,|none~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,31.9333,4.145412,4.419163,-1.000000,2.900730,1.221760,0.902400
223,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|none~2|,13.3556,3.095627,2.165665,0.665628,1.213360,1.897600,0.693920
224,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,42.4000,6.149697,7.950708,0.857855,6.385800,1.590400,1.945600
225,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|none~1|none~2|,0.8333,0.557337,0.011996,-1.000000,0.005741,1.160320,0.809600
226,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,29.8556,4.197426,2.548022,0.518576,0.695829,0.484480,0.415520
227,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,40.3778,5.547094,8.159643,0.954543,6.537070,1.897600,1.878400
228,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,41.4778,5.649047,8.927071,0.828173,3.169260,1.283200,0.995200
229,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|none~1|skip_connect~2|,27.2889,4.924641,2.866531,0.763631,1.452950,1.221760,0.620320
230,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,33.8667,7.399292,6.390669,-1.000000,3.313700,1.037440,1.155200
231,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,28.7000,6.219921,6.448797,1.202953,4.075620,1.959040,1.058720
232,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|none~1|avg_pool_3x3~2|,13.8889,4.116364,3.385915,0.744510,1.398500,1.160320,0.489120
233,|none~0|+|none~0|skip_connect~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,0.8333,0.786738,0.037443,-1.000000,0.027994,1.160320,0.489120
234,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,36.3333,6.775355,9.585386,-1.000000,3.771550,1.283200,0.995200
235,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,44.0778,4.320035,8.886702,0.784869,5.227140,1.590400,1.945600
236,|none~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,32.2667,5.396857,4.595380,-1.000000,3.286230,0.914560,0.969600
237,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,40.6889,5.619702,10.241294,0.887782,5.789140,1.590400,1.436800
238,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,39.8222,5.947886,8.951571,-1.000000,6.268370,1.959040,1.462400
239,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,11.9667,4.599233,3.869951,1.104161,1.977330,1.528960,0.591520
240,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|none~0|skip_connect~1|skip_connect~2|,20.7667,3.705664,1.594807,0.615329,1.000160,0.791680,0.386720
241,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,38.2444,7.236400,7.444127,1.141427,6.106290,1.651840,1.529600
242,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,41.4556,7.400217,9.639841,1.094134,5.602160,1.651840,1.529600
243,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|none~2|,28.3444,2.469544,0.976440,0.368809,0.447424,0.484480,0.415520
244,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,44.9667,5.898533,6.637569,0.847761,4.703230,1.283200,1.504000
245,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,26.7111,6.266336,6.301287,1.458413,3.766410,1.959040,1.058720
246,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,39.4556,5.657830,7.890671,0.860267,3.160480,1.283200,0.995200
247,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,22.3444,5.262699,3.638265,0.937372,1.881780,1.590400,0.722720
248,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,42.6222,3.527250,6.477190,-1.000000,2.752870,0.914560,0.969600
249,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,43.5778,4.299021,5.006169,0.608326,2.720310,1.283200,0.995200
250,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,43.7556,4.236054,7.578624,0.617198,4.128010,1.160320,1.318400
251,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,26.6444,4.697123,5.603762,1.107016,3.528590,1.897600,0.927520
252,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,42.4556,4.752645,8.559314,0.666623,4.382290,1.221760,1.411200
253,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|none~1|skip_connect~2|,34.0556,5.600524,2.855567,0.541645,1.085500,0.607360,0.677920
254,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,36.0333,4.238310,2.855906,-1.000000,1.262720,0.914560,0.649120
255,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,33.1000,5.025835,6.121844,0.875044,3.488360,1.590400,0.956320
256,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,43.0778,5.986691,5.772624,0.914265,3.480630,1.283200,0.995200
257,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,30.3667,6.052279,9.303220,1.273271,6.142260,2.266240,1.395200
258,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,43.7333,3.405147,5.930878,0.615808,4.887120,1.160320,1.318400
259,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,34.6333,3.728085,4.539439,-1.000000,3.435660,1.221760,0.902400
260,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,25.0556,4.430737,2.917432,0.914428,1.768280,1.221760,0.620320
261,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,42.6778,5.565791,8.607992,0.984492,8.040350,1.959040,1.971200
262,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,22.1667,4.802794,9.495693,-1.000000,4.141000,1.897600,0.927520
263,|none~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,38.9000,5.357375,10.689906,-1.000000,5.659900,1.590400,1.436800
264,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,39.4222,6.991878,9.942400,1.157682,6.605370,2.020480,1.555200
265,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,45.3333,6.469193,14.087804,1.136959,8.159660,1.959040,1.971200
266,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|none~1|nor_conv_3x3~2|,17.1111,4.421825,6.311451,-1.000000,3.947870,1.590400,0.956320
267,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,38.9111,6.072516,5.350027,0.818056,3.593400,1.283200,0.995200
268,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,39.4000,7.724643,9.440000,1.483493,7.749040,2.327680,1.996800
269,|none~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,39.4111,5.650153,8.470935,-1.000000,3.102560,1.283200,0.995200
270,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,30.1111,3.932366,4.575522,0.885218,3.079690,1.959040,1.058720
271,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,26.0889,5.298052,5.541615,1.007103,3.508200,1.897600,0.927520
272,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,36.2778,2.936049,3.838481,0.676612,2.664570,1.528960,0.835200
273,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,38.3556,3.773780,7.192502,-1.000000,4.536200,1.897600,1.878400
274,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,43.7222,7.172337,9.620201,0.963990,6.684170,1.651840,2.038400
275,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|none~2|,27.9444,1.463609,1.532281,0.369123,0.424647,1.160320,1.318400
