index,arch_str,accuracy_test,edgegpu_latency_ms,raspi4_latency_ms,edgetpu_latency_ms,pixel3_latency_ms,eyeriss_latency_ms,fpga_latency_ms
138,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,70.9067,6.300635,79.703813,1.393895,34.731200,9.055360,7.420960
139,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,65.3267,5.616927,40.153023,1.431501,17.561000,6.352000,4.572960
140,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,67.6600,5.721121,24.928247,1.297514,11.683000,5.123200,3.830560
141,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,65.3933,5.973005,17.023381,1.068457,5.777200,3.894400,3.088160
142,|none~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,68.9600,5.737925,40.611221,-1.000000,16.693400,5.123200,4.678560
143,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,67.3800,6.326504,28.253017,-1.000000,12.436300,6.352000,3.724960
144,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,56.4800,5.906029,42.272256,1.664766,18.439900,7.580800,4.467360
145,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,64.1600,5.910997,12.880268,1.241144,6.581280,5.123200,2.982560
146,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,55.8800,5.475168,27.900339,1.523748,13.330600,7.580800,3.619360
147,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,69.6467,6.619663,57.017823,1.480810,24.191300,7.826560,5.830560
148,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,67.8667,4.242377,25.885968,-1.000000,9.935210,3.648640,3.420960
149,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,65.6733,5.879145,10.177099,0.898515,4.935710,3.648640,2.572960
150,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,62.5933,5.094824,12.887806,1.379281,6.587770,5.123200,2.982560
151,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|skip_connect~2|,44.2400,5.046639,10.722867,1.233637,5.859560,4.877440,2.467360
152,|nor_conv_1x1~0|+|none~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,68.6333,4.370503,25.467309,0.699580,9.814620,3.648640,3.420960
153,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,70.2800,6.438527,44.164041,1.017533,17.424100,5.368960,5.193760
154,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,63.6867,7.012138,37.033400,1.735010,14.201500,6.843520,4.755360
155,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,57.0067,5.510931,33.785076,1.640802,14.190300,7.826560,4.134560
156,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,56.6600,5.259027,25.552372,1.448065,11.778700,6.106240,3.209760
157,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,10.3267,4.937906,14.636237,-1.000000,8.355340,7.580800,2.771360
158,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,69.3467,6.571889,45.176990,1.300693,18.389200,6.597760,5.088160
159,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|none~1|skip_connect~2|,64.3733,3.449001,22.855715,-1.000000,9.033400,3.402880,2.905760
160,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,55.0267,4.999647,25.558549,1.261977,11.675900,6.106240,3.209760
161,|avg_pool_3x3~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,65.8933,4.781346,21.878136,0.836479,9.898670,4.631680,2.800160
162,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,66.9733,6.541858,46.346567,1.652855,20.113800,8.072320,5.497760
163,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,57.1200,5.008869,12.265897,0.851562,4.114230,3.402880,2.057760
164,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,68.1333,7.080622,58.447216,1.505975,24.317700,7.826560,5.830560
165,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,69.1267,6.898618,41.505679,-1.000000,16.433800,5.123200,4.678560
166,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|none~2|,61.8267,2.886834,4.899404,0.393954,2.200310,2.174080,2.163360
167,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,63.8867,5.874367,15.077324,0.883729,4.914930,3.648640,2.572960
168,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,72.0333,7.417173,44.267308,1.151968,17.499000,5.368960,5.193760
169,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,61.9000,5.396142,28.822707,-1.000000,14.053300,7.826560,4.134560
170,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|none~2|,61.3933,1.924272,14.522296,-1.000000,4.735200,3.648640,2.572960
171,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,69.6600,6.520472,58.615080,1.647836,24.196300,7.826560,5.830560
172,|none~0|+|none~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,1.0000,0.753841,0.117068,-1.000000,0.073636,4.631680,1.952160
173,|nor_conv_1x1~0|+|none~0|none~1|+|none~0|nor_conv_1x1~1|none~2|,55.1333,3.192806,7.057147,0.431415,2.939620,2.174080,2.163360
174,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,67.8800,4.802895,24.500949,-1.000000,10.699100,4.877440,3.315360
175,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,61.4733,5.138121,38.188205,1.231157,16.584100,6.106240,4.057760
176,|none~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,62.4600,2.854800,9.607816,-1.000000,3.972330,3.402880,2.057760
177,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,59.7133,5.128689,18.007047,1.294268,6.502510,5.123200,2.982560
178,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,67.2267,7.592130,32.342856,1.355269,12.566000,5.368960,4.345760
179,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,66.9800,6.848831,41.824158,-1.000000,17.419100,6.352000,4.572960
180,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,69.1800,4.253044,36.512584,0.810387,15.596200,7.826560,5.830560
181,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,63.8133,5.345402,9.729460,0.699747,4.015620,2.419840,2.678560
182,|none~0|+|avg_pool_3x3~0|none~1|+|none~0|avg_pool_3x3~1|none~2|,1.0000,0.642557,0.066867,-1.000000,0.042301,4.631680,1.952160
183,|avg_pool_3x3~0|+|none~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,54.5467,4.897890,23.255122,1.328350,11.597400,6.106240,3.209760
184,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|none~1|nor_conv_3x3~2|,65.0467,4.990802,41.046068,-1.000000,17.196900,6.352000,4.572960
185,|nor_conv_1x1~0|+|none~0|none~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,64.1333,4.354792,37.726994,-1.000000,15.551100,4.877440,4.163360
186,|none~0|+|none~0|none~1|+|skip_connect~0|none~1|none~2|,58.1400,1.463709,2.787976,0.377352,1.483550,1.682560,1.132960
187,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|none~1|nor_conv_1x1~2|,62.5533,4.900227,9.971984,0.803981,4.768880,3.648640,2.572960
188,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,61.1267,4.634914,26.350268,1.105144,10.804700,4.877440,3.315360
189,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|skip_connect~2|,69.5667,5.991044,39.373933,1.202294,16.761700,6.106240,4.057760
190,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,64.9333,6.242566,25.625091,1.347559,12.458800,6.352000,3.724960
191,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,65.6067,5.787392,45.724386,1.757063,20.159000,9.055360,4.876960
192,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,67.4267,5.845361,39.313989,1.154895,16.640900,6.106240,4.057760
193,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|avg_pool_3x3~1|none~2|,60.1333,3.227677,22.004397,-1.000000,9.651170,4.877440,3.315360
194,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,67.2733,5.270181,22.974172,0.737666,9.121760,3.402880,2.905760
195,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,63.9867,4.014916,22.558437,-1.000000,9.800740,4.631680,2.800160
196,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|none~1|none~2|,58.5333,1.467905,3.983569,0.358568,1.482050,3.402880,2.905760
197,|nor_conv_1x1~0|+|none~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,66.5000,4.777217,24.319365,0.950662,10.618900,4.877440,3.315360
198,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,67.1000,6.766534,27.973952,1.514775,13.399100,6.597760,4.240160
199,|skip_connect~0|+|none~0|none~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,49.7267,2.782187,5.591133,0.706316,3.207060,3.157120,1.542560
200,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,58.9467,3.954496,10.456657,0.999955,5.672110,6.352000,2.876960
201,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|none~0|skip_connect~1|none~2|,58.2133,2.444410,5.234767,-1.000000,2.372430,1.928320,1.648160
202,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,68.6067,7.215075,55.092294,1.483146,24.350000,7.826560,5.830560
203,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,70.6667,6.271625,55.431136,1.158601,23.198500,6.597760,5.936160
204,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,67.5600,5.287333,37.997340,0.963079,15.819800,4.877440,4.163360
205,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,67.1667,5.425806,22.472200,0.805526,9.141950,3.402880,2.905760
206,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|skip_connect~1|none~2|,67.1533,3.244038,18.430226,0.602731,8.161030,3.157120,2.390560
207,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,66.0067,6.096377,43.315676,1.663792,19.253100,7.826560,4.982560
208,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,41.7600,5.000849,12.246329,1.326480,5.867630,4.877440,2.467360
209,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,66.6667,5.565996,27.126483,1.123987,11.514700,5.123200,3.830560
210,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|none~2|,46.1467,1.764121,5.347301,0.652831,3.114020,4.631680,2.800160
211,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,69.5733,6.476684,45.429740,1.365568,18.441000,6.597760,5.088160
212,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,69.9067,4.289522,36.545682,0.796779,15.555200,7.826560,5.830560
213,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,67.2800,4.828033,26.062993,-1.000000,10.594300,4.877440,3.315360
214,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,69.4267,5.872402,39.200217,0.953347,15.834600,4.877440,4.163360
215,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|none~2|,46.3533,1.790619,5.415525,0.617680,3.106540,7.580800,2.771360
216,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|none~1|avg_pool_3x3~2|,53.6267,4.158864,17.301029,-1.000000,5.604240,4.877440,2.467360
217,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,66.1933,5.260973,41.680464,1.408357,18.481400,7.580800,4.467360
218,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,66.2533,4.767356,25.878614,-1.000000,10.746500,4.877440,3.315360
219,|none~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,69.2800,3.417907,21.155284,0.634378,8.960290,3.402880,2.905760
220,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,57.5267,5.891290,41.824805,1.592760,18.443700,7.580800,4.467360
221,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,65.2400,5.227695,25.540374,-1.000000,11.659400,6.106240,3.209760
222,|none~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,61.6933,4.087143,24.123898,-1.000000,10.597800,4.877440,3.315360
223,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|none~2|,39.1800,3.168039,8.321799,0.891492,4.738360,7.580800,2.771360
224,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,69.2400,6.293163,53.981727,1.211769,22.461000,6.352000,5.420960
225,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|none~1|none~2|,1.0000,0.565505,0.015884,-1.000000,0.009791,4.631680,2.800160
226,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,58.9867,4.237561,8.685837,0.604795,2.498200,1.928320,1.648160
227,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,68.9667,5.667167,54.269001,1.321214,23.396400,7.580800,5.315360
228,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,68.4400,5.900855,27.128287,1.067349,11.585400,5.123200,3.830560
229,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|none~1|skip_connect~2|,59.3467,5.201292,10.473933,1.055908,5.680130,4.877440,2.467360
230,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,64.5333,7.560525,26.789316,-1.000000,11.645300,4.140160,4.451360
231,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,55.4733,6.527214,28.174495,1.669090,14.271800,7.826560,4.134560
232,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|none~1|avg_pool_3x3~2|,38.3333,4.142666,8.127776,0.957126,4.857400,4.631680,1.952160
233,|none~0|+|none~0|skip_connect~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,1.0000,0.756936,0.116653,-1.000000,0.079411,4.631680,1.952160
234,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,64.5600,6.786036,25.681364,-1.000000,11.644300,5.123200,3.830560
235,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,69.3667,4.374547,38.957946,0.796064,15.555300,6.352000,5.420960
236,|none~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,61.8733,5.401855,25.970086,-1.000000,9.956360,3.648640,3.420960
237,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,68.8400,5.595713,41.975139,1.227504,17.449200,6.352000,4.572960
238,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,68.4733,6.031394,43.899176,-1.000000,19.176300,7.826560,4.982560
239,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,10.7867,4.601955,12.700912,1.536149,6.697480,6.106240,2.361760
240,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|none~0|skip_connect~1|skip_connect~2|,50.5533,3.766570,8.546049,0.767427,3.235490,3.157120,1.542560
241,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,67.3000,7.067809,45.197879,1.394471,18.496200,6.597760,5.088160
242,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,69.2533,7.700524,43.698611,1.388505,18.559300,6.597760,5.088160
243,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|none~2|,58.1933,2.453809,2.784712,0.699187,1.481380,1.928320,1.648160
244,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,70.9267,6.003132,41.171704,1.042866,16.807900,5.123200,4.678560
245,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,55.4867,6.189222,28.753775,1.665578,14.281900,7.826560,4.134560
246,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,67.4533,5.763736,26.380888,1.079035,11.658300,5.123200,3.830560
247,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,49.5133,5.492630,13.249747,1.419619,7.423240,6.352000,2.876960
248,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,69.6933,3.512688,25.239319,-1.000000,10.015300,3.648640,3.420960
249,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,68.8333,4.349418,24.460198,0.698346,9.804690,5.123200,3.830560
250,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,69.9733,4.597316,33.782347,0.733239,14.704000,4.631680,3.648160
251,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,57.3067,4.734693,29.635674,1.696863,13.378700,7.580800,3.619360
252,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,69.0867,4.777369,38.767635,0.790950,15.573900,4.877440,4.163360
253,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|none~1|skip_connect~2|,64.6867,5.421686,14.135392,0.606914,3.899490,2.419840,2.678560
254,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,64.5933,4.079294,10.295781,-1.000000,4.752630,3.648640,2.572960
255,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,62.5667,5.023875,27.401892,1.260687,12.395900,6.352000,3.724960
256,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,68.8267,5.980864,29.465231,1.227879,11.700800,5.123200,3.830560
257,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,61.5667,6.166778,45.104403,1.804290,20.144000,9.055360,4.876960
258,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,69.9600,3.551445,33.881004,0.737482,14.772000,4.631680,3.648160
259,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,63.4467,3.725619,26.655663,-1.000000,10.705200,4.877440,3.315360
260,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,54.8867,4.454565,15.383457,1.235667,5.800450,4.877440,2.467360
261,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,69.6933,5.833082,56.480393,1.365289,24.024300,7.826560,5.830560
262,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,55.5000,4.682713,26.331628,-1.000000,13.170100,7.580800,3.619360
263,|none~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,67.2933,5.426111,40.081545,-1.000000,17.315500,6.352000,4.572960
264,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,67.2267,6.716456,46.518409,1.608408,20.136200,8.072320,5.497760
265,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,71.8733,6.495667,53.659229,1.642136,24.160900,7.826560,5.830560
266,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|none~1|nor_conv_3x3~2|,58.0933,4.660845,24.162639,-1.000000,12.165700,6.352000,3.724960
267,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,67.8133,6.137810,29.086683,1.070373,11.565100,5.123200,3.830560
268,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,69.0733,7.921453,60.427937,2.028781,25.999900,9.301120,6.240160
269,|none~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,67.3467,5.896430,26.058741,-1.000000,11.348800,5.123200,3.830560
270,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,61.5133,4.063821,25.712812,1.166482,11.563700,7.826560,4.134560
271,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,54.2800,5.587149,30.322669,1.632864,13.271800,7.580800,3.619360
272,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,65.4933,2.886357,22.924683,0.865004,9.885040,6.106240,3.209760
273,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,67.3867,3.657131,38.478574,-1.000000,16.469900,7.580800,5.315360
274,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,70.0000,7.021551,54.669576,1.271868,23.413600,6.597760,5.936160
275,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|none~2|,58.3733,1.574545,2.828785,0.367797,1.479930,4.631680,3.648160
